artwork,category,:TYPE
6193,oil_painting,BELONGS_TO_CATEGORY
6194,traditional_chinese_painting,BELONGS_TO_CATEGORY
6195,sketching,BELONGS_TO_CATEGORY
6196,oil_painting,BELONGS_TO_CATEGORY
6197,oil_painting,BELONGS_TO_CATEGORY
6198,sketching,BELONGS_TO_CATEGORY
6199,sketching,BELONGS_TO_CATEGORY
6200,oil_painting,BELONGS_TO_CATEGORY
6201,oil_painting,BELONGS_TO_CATEGORY
6202,oil_painting,BELONGS_TO_CATEGORY
6203,sketching,BELONGS_TO_CATEGORY
6204,sketching,BELONGS_TO_CATEGORY
6205,sketching,BELONGS_TO_CATEGORY
6206,sketching,BELONGS_TO_CATEGORY
6207,oil_painting,BELONGS_TO_CATEGORY
6208,sketching,BELONGS_TO_CATEGORY
6209,oil_painting,BELONGS_TO_CATEGORY
6210,oil_painting,BELONGS_TO_CATEGORY
6211,traditional_chinese_painting,BELONGS_TO_CATEGORY
6212,traditional_chinese_painting,BELONGS_TO_CATEGORY
6213,sketching,BELONGS_TO_CATEGORY
6214,sketching,BELONGS_TO_CATEGORY
6215,oil_painting,BELONGS_TO_CATEGORY
6216,sketching,BELONGS_TO_CATEGORY
6217,sketching,BELONGS_TO_CATEGORY
6218,sketching,BELONGS_TO_CATEGORY
6219,traditional_chinese_painting,BELONGS_TO_CATEGORY
6220,sketching,BELONGS_TO_CATEGORY
6221,traditional_chinese_painting,BELONGS_TO_CATEGORY
6222,oil_painting,BELONGS_TO_CATEGORY
6223,sketching,BELONGS_TO_CATEGORY
6224,traditional_chinese_painting,BELONGS_TO_CATEGORY
6225,oil_painting,BELONGS_TO_CATEGORY
6226,traditional_chinese_painting,BELONGS_TO_CATEGORY
6227,sketching,BELONGS_TO_CATEGORY
6228,sketching,BELONGS_TO_CATEGORY
6229,sketching,BELONGS_TO_CATEGORY
6230,oil_painting,BELONGS_TO_CATEGORY
6231,sketching,BELONGS_TO_CATEGORY
6232,oil_painting,BELONGS_TO_CATEGORY
6233,traditional_chinese_painting,BELONGS_TO_CATEGORY
6234,traditional_chinese_painting,BELONGS_TO_CATEGORY
6235,sketching,BELONGS_TO_CATEGORY
6236,oil_painting,BELONGS_TO_CATEGORY
6237,oil_painting,BELONGS_TO_CATEGORY
6238,oil_painting,BELONGS_TO_CATEGORY
6239,traditional_chinese_painting,BELONGS_TO_CATEGORY
6240,traditional_chinese_painting,BELONGS_TO_CATEGORY
6241,oil_painting,BELONGS_TO_CATEGORY
6242,sketching,BELONGS_TO_CATEGORY
6243,sketching,BELONGS_TO_CATEGORY
6244,oil_painting,BELONGS_TO_CATEGORY
6245,oil_painting,BELONGS_TO_CATEGORY
6246,traditional_chinese_painting,BELONGS_TO_CATEGORY
6247,sketching,BELONGS_TO_CATEGORY
6248,traditional_chinese_painting,BELONGS_TO_CATEGORY
6249,traditional_chinese_painting,BELONGS_TO_CATEGORY
6250,sketching,BELONGS_TO_CATEGORY
6251,traditional_chinese_painting,BELONGS_TO_CATEGORY
6252,oil_painting,BELONGS_TO_CATEGORY
6253,oil_painting,BELONGS_TO_CATEGORY
6254,oil_painting,BELONGS_TO_CATEGORY
6255,sketching,BELONGS_TO_CATEGORY
6256,traditional_chinese_painting,BELONGS_TO_CATEGORY
6257,traditional_chinese_painting,BELONGS_TO_CATEGORY
6258,traditional_chinese_painting,BELONGS_TO_CATEGORY
6259,oil_painting,BELONGS_TO_CATEGORY
6260,oil_painting,BELONGS_TO_CATEGORY
6261,sketching,BELONGS_TO_CATEGORY
6262,sketching,BELONGS_TO_CATEGORY
6263,oil_painting,BELONGS_TO_CATEGORY
6264,traditional_chinese_painting,BELONGS_TO_CATEGORY
6265,traditional_chinese_painting,BELONGS_TO_CATEGORY
6266,oil_painting,BELONGS_TO_CATEGORY
6267,oil_painting,BELONGS_TO_CATEGORY
6268,traditional_chinese_painting,BELONGS_TO_CATEGORY
6269,sketching,BELONGS_TO_CATEGORY
6270,sketching,BELONGS_TO_CATEGORY
6271,traditional_chinese_painting,BELONGS_TO_CATEGORY
6272,traditional_chinese_painting,BELONGS_TO_CATEGORY
6273,sketching,BELONGS_TO_CATEGORY
6274,oil_painting,BELONGS_TO_CATEGORY
6275,sketching,BELONGS_TO_CATEGORY
6276,oil_painting,BELONGS_TO_CATEGORY
6277,traditional_chinese_painting,BELONGS_TO_CATEGORY
6278,oil_painting,BELONGS_TO_CATEGORY
6279,traditional_chinese_painting,BELONGS_TO_CATEGORY
6280,sketching,BELONGS_TO_CATEGORY
6281,sketching,BELONGS_TO_CATEGORY
6282,sketching,BELONGS_TO_CATEGORY
6283,oil_painting,BELONGS_TO_CATEGORY
6284,sketching,BELONGS_TO_CATEGORY
6285,traditional_chinese_painting,BELONGS_TO_CATEGORY
6286,sketching,BELONGS_TO_CATEGORY
6287,oil_painting,BELONGS_TO_CATEGORY
6288,oil_painting,BELONGS_TO_CATEGORY
6289,sketching,BELONGS_TO_CATEGORY
6290,traditional_chinese_painting,BELONGS_TO_CATEGORY
6291,sketching,BELONGS_TO_CATEGORY
6292,oil_painting,BELONGS_TO_CATEGORY
6293,sketching,BELONGS_TO_CATEGORY
6294,sketching,BELONGS_TO_CATEGORY
6295,sketching,BELONGS_TO_CATEGORY
6296,oil_painting,BELONGS_TO_CATEGORY
6297,traditional_chinese_painting,BELONGS_TO_CATEGORY
6298,traditional_chinese_painting,BELONGS_TO_CATEGORY
6299,sketching,BELONGS_TO_CATEGORY
6300,sketching,BELONGS_TO_CATEGORY
6301,traditional_chinese_painting,BELONGS_TO_CATEGORY
6302,sketching,BELONGS_TO_CATEGORY
6303,sketching,BELONGS_TO_CATEGORY
6304,sketching,BELONGS_TO_CATEGORY
6305,oil_painting,BELONGS_TO_CATEGORY
6306,traditional_chinese_painting,BELONGS_TO_CATEGORY
6307,traditional_chinese_painting,BELONGS_TO_CATEGORY
6308,traditional_chinese_painting,BELONGS_TO_CATEGORY
6309,traditional_chinese_painting,BELONGS_TO_CATEGORY
6310,sketching,BELONGS_TO_CATEGORY
6311,oil_painting,BELONGS_TO_CATEGORY
6312,oil_painting,BELONGS_TO_CATEGORY
6313,sketching,BELONGS_TO_CATEGORY
6314,oil_painting,BELONGS_TO_CATEGORY
6315,sketching,BELONGS_TO_CATEGORY
6316,oil_painting,BELONGS_TO_CATEGORY
6317,oil_painting,BELONGS_TO_CATEGORY
6318,traditional_chinese_painting,BELONGS_TO_CATEGORY
6319,traditional_chinese_painting,BELONGS_TO_CATEGORY
6320,oil_painting,BELONGS_TO_CATEGORY
6321,sketching,BELONGS_TO_CATEGORY
6322,sketching,BELONGS_TO_CATEGORY
6323,sketching,BELONGS_TO_CATEGORY
6324,oil_painting,BELONGS_TO_CATEGORY
6325,sketching,BELONGS_TO_CATEGORY
6326,traditional_chinese_painting,BELONGS_TO_CATEGORY
6327,oil_painting,BELONGS_TO_CATEGORY
6328,traditional_chinese_painting,BELONGS_TO_CATEGORY
6329,oil_painting,BELONGS_TO_CATEGORY
6330,sketching,BELONGS_TO_CATEGORY
6331,sketching,BELONGS_TO_CATEGORY
6332,oil_painting,BELONGS_TO_CATEGORY
6333,traditional_chinese_painting,BELONGS_TO_CATEGORY
6334,traditional_chinese_painting,BELONGS_TO_CATEGORY
6335,sketching,BELONGS_TO_CATEGORY
6336,oil_painting,BELONGS_TO_CATEGORY
6337,oil_painting,BELONGS_TO_CATEGORY
6338,oil_painting,BELONGS_TO_CATEGORY
6339,oil_painting,BELONGS_TO_CATEGORY
6340,traditional_chinese_painting,BELONGS_TO_CATEGORY
6341,oil_painting,BELONGS_TO_CATEGORY
6342,oil_painting,BELONGS_TO_CATEGORY
6343,traditional_chinese_painting,BELONGS_TO_CATEGORY
6344,oil_painting,BELONGS_TO_CATEGORY
6345,sketching,BELONGS_TO_CATEGORY
6346,sketching,BELONGS_TO_CATEGORY
6347,oil_painting,BELONGS_TO_CATEGORY
6348,oil_painting,BELONGS_TO_CATEGORY
6349,oil_painting,BELONGS_TO_CATEGORY
6350,traditional_chinese_painting,BELONGS_TO_CATEGORY
6351,sketching,BELONGS_TO_CATEGORY
6352,sketching,BELONGS_TO_CATEGORY
6353,sketching,BELONGS_TO_CATEGORY
6354,oil_painting,BELONGS_TO_CATEGORY
6355,traditional_chinese_painting,BELONGS_TO_CATEGORY
6356,sketching,BELONGS_TO_CATEGORY
6357,oil_painting,BELONGS_TO_CATEGORY
6358,sketching,BELONGS_TO_CATEGORY
6359,oil_painting,BELONGS_TO_CATEGORY
6360,sketching,BELONGS_TO_CATEGORY
6361,oil_painting,BELONGS_TO_CATEGORY
6362,traditional_chinese_painting,BELONGS_TO_CATEGORY
6363,oil_painting,BELONGS_TO_CATEGORY
6364,traditional_chinese_painting,BELONGS_TO_CATEGORY
6365,oil_painting,BELONGS_TO_CATEGORY
6366,sketching,BELONGS_TO_CATEGORY
6367,sketching,BELONGS_TO_CATEGORY
6368,sketching,BELONGS_TO_CATEGORY
6369,traditional_chinese_painting,BELONGS_TO_CATEGORY
6370,traditional_chinese_painting,BELONGS_TO_CATEGORY
6371,sketching,BELONGS_TO_CATEGORY
6372,sketching,BELONGS_TO_CATEGORY
6373,traditional_chinese_painting,BELONGS_TO_CATEGORY
6374,traditional_chinese_painting,BELONGS_TO_CATEGORY
6375,sketching,BELONGS_TO_CATEGORY
6376,oil_painting,BELONGS_TO_CATEGORY
6377,traditional_chinese_painting,BELONGS_TO_CATEGORY
6378,oil_painting,BELONGS_TO_CATEGORY
6379,traditional_chinese_painting,BELONGS_TO_CATEGORY
6380,sketching,BELONGS_TO_CATEGORY
6381,sketching,BELONGS_TO_CATEGORY
6382,oil_painting,BELONGS_TO_CATEGORY
6383,sketching,BELONGS_TO_CATEGORY
6384,sketching,BELONGS_TO_CATEGORY
6385,oil_painting,BELONGS_TO_CATEGORY
6386,oil_painting,BELONGS_TO_CATEGORY
6387,oil_painting,BELONGS_TO_CATEGORY
6388,traditional_chinese_painting,BELONGS_TO_CATEGORY
6389,sketching,BELONGS_TO_CATEGORY
6390,sketching,BELONGS_TO_CATEGORY
6391,sketching,BELONGS_TO_CATEGORY
6392,oil_painting,BELONGS_TO_CATEGORY
6393,sketching,BELONGS_TO_CATEGORY
6394,sketching,BELONGS_TO_CATEGORY
6395,sketching,BELONGS_TO_CATEGORY
6396,oil_painting,BELONGS_TO_CATEGORY
6397,sketching,BELONGS_TO_CATEGORY
6398,sketching,BELONGS_TO_CATEGORY
6399,sketching,BELONGS_TO_CATEGORY
6400,oil_painting,BELONGS_TO_CATEGORY
6401,oil_painting,BELONGS_TO_CATEGORY
6402,traditional_chinese_painting,BELONGS_TO_CATEGORY
6403,traditional_chinese_painting,BELONGS_TO_CATEGORY
6404,sketching,BELONGS_TO_CATEGORY
6405,oil_painting,BELONGS_TO_CATEGORY
6406,oil_painting,BELONGS_TO_CATEGORY
6407,sketching,BELONGS_TO_CATEGORY
6408,oil_painting,BELONGS_TO_CATEGORY
6409,oil_painting,BELONGS_TO_CATEGORY
6410,sketching,BELONGS_TO_CATEGORY
6411,sketching,BELONGS_TO_CATEGORY
6412,sketching,BELONGS_TO_CATEGORY
6413,oil_painting,BELONGS_TO_CATEGORY
6414,traditional_chinese_painting,BELONGS_TO_CATEGORY
6415,traditional_chinese_painting,BELONGS_TO_CATEGORY
6416,sketching,BELONGS_TO_CATEGORY
6417,sketching,BELONGS_TO_CATEGORY
6418,traditional_chinese_painting,BELONGS_TO_CATEGORY
6419,sketching,BELONGS_TO_CATEGORY
6420,oil_painting,BELONGS_TO_CATEGORY
6421,sketching,BELONGS_TO_CATEGORY
6422,sketching,BELONGS_TO_CATEGORY
6423,traditional_chinese_painting,BELONGS_TO_CATEGORY
6424,oil_painting,BELONGS_TO_CATEGORY
6425,sketching,BELONGS_TO_CATEGORY
6426,sketching,BELONGS_TO_CATEGORY
6427,sketching,BELONGS_TO_CATEGORY
6428,oil_painting,BELONGS_TO_CATEGORY
6429,oil_painting,BELONGS_TO_CATEGORY
6430,sketching,BELONGS_TO_CATEGORY
6431,oil_painting,BELONGS_TO_CATEGORY
6432,sketching,BELONGS_TO_CATEGORY
6433,oil_painting,BELONGS_TO_CATEGORY
6434,sketching,BELONGS_TO_CATEGORY
6435,traditional_chinese_painting,BELONGS_TO_CATEGORY
6436,traditional_chinese_painting,BELONGS_TO_CATEGORY
6437,oil_painting,BELONGS_TO_CATEGORY
6438,oil_painting,BELONGS_TO_CATEGORY
6439,sketching,BELONGS_TO_CATEGORY
6440,oil_painting,BELONGS_TO_CATEGORY
6441,traditional_chinese_painting,BELONGS_TO_CATEGORY
6442,oil_painting,BELONGS_TO_CATEGORY
6443,oil_painting,BELONGS_TO_CATEGORY
6444,oil_painting,BELONGS_TO_CATEGORY
6445,oil_painting,BELONGS_TO_CATEGORY
6446,traditional_chinese_painting,BELONGS_TO_CATEGORY
6447,traditional_chinese_painting,BELONGS_TO_CATEGORY
6448,sketching,BELONGS_TO_CATEGORY
6449,traditional_chinese_painting,BELONGS_TO_CATEGORY
6450,oil_painting,BELONGS_TO_CATEGORY
6451,oil_painting,BELONGS_TO_CATEGORY
6452,sketching,BELONGS_TO_CATEGORY
6453,sketching,BELONGS_TO_CATEGORY
6454,oil_painting,BELONGS_TO_CATEGORY
6455,sketching,BELONGS_TO_CATEGORY
6456,oil_painting,BELONGS_TO_CATEGORY
6457,sketching,BELONGS_TO_CATEGORY
6458,sketching,BELONGS_TO_CATEGORY
6459,traditional_chinese_painting,BELONGS_TO_CATEGORY
6460,sketching,BELONGS_TO_CATEGORY
6461,sketching,BELONGS_TO_CATEGORY
6462,sketching,BELONGS_TO_CATEGORY
6463,oil_painting,BELONGS_TO_CATEGORY
6464,oil_painting,BELONGS_TO_CATEGORY
6465,sketching,BELONGS_TO_CATEGORY
6466,sketching,BELONGS_TO_CATEGORY
6467,oil_painting,BELONGS_TO_CATEGORY
6468,oil_painting,BELONGS_TO_CATEGORY
6469,sketching,BELONGS_TO_CATEGORY
6470,traditional_chinese_painting,BELONGS_TO_CATEGORY
6471,sketching,BELONGS_TO_CATEGORY
6472,oil_painting,BELONGS_TO_CATEGORY
6473,sketching,BELONGS_TO_CATEGORY
6474,traditional_chinese_painting,BELONGS_TO_CATEGORY
6475,sketching,BELONGS_TO_CATEGORY
6476,oil_painting,BELONGS_TO_CATEGORY
6477,oil_painting,BELONGS_TO_CATEGORY
6478,traditional_chinese_painting,BELONGS_TO_CATEGORY
6479,oil_painting,BELONGS_TO_CATEGORY
6480,oil_painting,BELONGS_TO_CATEGORY
6481,oil_painting,BELONGS_TO_CATEGORY
6482,sketching,BELONGS_TO_CATEGORY
6483,traditional_chinese_painting,BELONGS_TO_CATEGORY
6484,oil_painting,BELONGS_TO_CATEGORY
6485,oil_painting,BELONGS_TO_CATEGORY
6486,oil_painting,BELONGS_TO_CATEGORY
6487,traditional_chinese_painting,BELONGS_TO_CATEGORY
6488,traditional_chinese_painting,BELONGS_TO_CATEGORY
6489,traditional_chinese_painting,BELONGS_TO_CATEGORY
6490,oil_painting,BELONGS_TO_CATEGORY
6491,oil_painting,BELONGS_TO_CATEGORY
6492,oil_painting,BELONGS_TO_CATEGORY
6493,sketching,BELONGS_TO_CATEGORY
6494,oil_painting,BELONGS_TO_CATEGORY
6495,oil_painting,BELONGS_TO_CATEGORY
6496,oil_painting,BELONGS_TO_CATEGORY
6497,oil_painting,BELONGS_TO_CATEGORY
6498,sketching,BELONGS_TO_CATEGORY
6499,oil_painting,BELONGS_TO_CATEGORY
6500,sketching,BELONGS_TO_CATEGORY
6501,oil_painting,BELONGS_TO_CATEGORY
6502,sketching,BELONGS_TO_CATEGORY
6503,sketching,BELONGS_TO_CATEGORY
6504,traditional_chinese_painting,BELONGS_TO_CATEGORY
6505,oil_painting,BELONGS_TO_CATEGORY
6506,traditional_chinese_painting,BELONGS_TO_CATEGORY
6507,sketching,BELONGS_TO_CATEGORY
6508,sketching,BELONGS_TO_CATEGORY
6509,traditional_chinese_painting,BELONGS_TO_CATEGORY
6510,traditional_chinese_painting,BELONGS_TO_CATEGORY
6511,oil_painting,BELONGS_TO_CATEGORY
6512,traditional_chinese_painting,BELONGS_TO_CATEGORY
6513,oil_painting,BELONGS_TO_CATEGORY
6514,sketching,BELONGS_TO_CATEGORY
6515,traditional_chinese_painting,BELONGS_TO_CATEGORY
6516,sketching,BELONGS_TO_CATEGORY
6517,sketching,BELONGS_TO_CATEGORY
6518,sketching,BELONGS_TO_CATEGORY
6519,oil_painting,BELONGS_TO_CATEGORY
6520,traditional_chinese_painting,BELONGS_TO_CATEGORY
6521,sketching,BELONGS_TO_CATEGORY
6522,sketching,BELONGS_TO_CATEGORY
6523,traditional_chinese_painting,BELONGS_TO_CATEGORY
6524,traditional_chinese_painting,BELONGS_TO_CATEGORY
6525,oil_painting,BELONGS_TO_CATEGORY
6526,sketching,BELONGS_TO_CATEGORY
6527,sketching,BELONGS_TO_CATEGORY
6528,oil_painting,BELONGS_TO_CATEGORY
6529,oil_painting,BELONGS_TO_CATEGORY
6530,oil_painting,BELONGS_TO_CATEGORY
6531,sketching,BELONGS_TO_CATEGORY
6532,oil_painting,BELONGS_TO_CATEGORY
6533,sketching,BELONGS_TO_CATEGORY
6534,traditional_chinese_painting,BELONGS_TO_CATEGORY
6535,oil_painting,BELONGS_TO_CATEGORY
6536,sketching,BELONGS_TO_CATEGORY
6537,sketching,BELONGS_TO_CATEGORY
6538,traditional_chinese_painting,BELONGS_TO_CATEGORY
6539,sketching,BELONGS_TO_CATEGORY
6540,traditional_chinese_painting,BELONGS_TO_CATEGORY
6541,sketching,BELONGS_TO_CATEGORY
6542,oil_painting,BELONGS_TO_CATEGORY
6543,traditional_chinese_painting,BELONGS_TO_CATEGORY
6544,oil_painting,BELONGS_TO_CATEGORY
6545,oil_painting,BELONGS_TO_CATEGORY
6546,oil_painting,BELONGS_TO_CATEGORY
6547,traditional_chinese_painting,BELONGS_TO_CATEGORY
6548,oil_painting,BELONGS_TO_CATEGORY
6549,oil_painting,BELONGS_TO_CATEGORY
6550,oil_painting,BELONGS_TO_CATEGORY
6551,sketching,BELONGS_TO_CATEGORY
6552,traditional_chinese_painting,BELONGS_TO_CATEGORY
6553,sketching,BELONGS_TO_CATEGORY
6554,traditional_chinese_painting,BELONGS_TO_CATEGORY
6555,traditional_chinese_painting,BELONGS_TO_CATEGORY
6556,sketching,BELONGS_TO_CATEGORY
6557,oil_painting,BELONGS_TO_CATEGORY
6558,oil_painting,BELONGS_TO_CATEGORY
6559,sketching,BELONGS_TO_CATEGORY
6560,oil_painting,BELONGS_TO_CATEGORY
6561,sketching,BELONGS_TO_CATEGORY
6562,traditional_chinese_painting,BELONGS_TO_CATEGORY
6563,sketching,BELONGS_TO_CATEGORY
6564,sketching,BELONGS_TO_CATEGORY
6565,sketching,BELONGS_TO_CATEGORY
6566,traditional_chinese_painting,BELONGS_TO_CATEGORY
6567,oil_painting,BELONGS_TO_CATEGORY
6568,sketching,BELONGS_TO_CATEGORY
6569,traditional_chinese_painting,BELONGS_TO_CATEGORY
6570,sketching,BELONGS_TO_CATEGORY
6571,oil_painting,BELONGS_TO_CATEGORY
6572,traditional_chinese_painting,BELONGS_TO_CATEGORY
6573,oil_painting,BELONGS_TO_CATEGORY
6574,traditional_chinese_painting,BELONGS_TO_CATEGORY
6575,sketching,BELONGS_TO_CATEGORY
6576,traditional_chinese_painting,BELONGS_TO_CATEGORY
6577,sketching,BELONGS_TO_CATEGORY
6578,oil_painting,BELONGS_TO_CATEGORY
6579,sketching,BELONGS_TO_CATEGORY
6580,traditional_chinese_painting,BELONGS_TO_CATEGORY
6581,sketching,BELONGS_TO_CATEGORY
6582,oil_painting,BELONGS_TO_CATEGORY
6583,sketching,BELONGS_TO_CATEGORY
6584,sketching,BELONGS_TO_CATEGORY
6585,sketching,BELONGS_TO_CATEGORY
6586,oil_painting,BELONGS_TO_CATEGORY
6587,oil_painting,BELONGS_TO_CATEGORY
6588,oil_painting,BELONGS_TO_CATEGORY
6589,oil_painting,BELONGS_TO_CATEGORY
6590,traditional_chinese_painting,BELONGS_TO_CATEGORY
6591,oil_painting,BELONGS_TO_CATEGORY
6592,sketching,BELONGS_TO_CATEGORY
6593,traditional_chinese_painting,BELONGS_TO_CATEGORY
6594,traditional_chinese_painting,BELONGS_TO_CATEGORY
6595,sketching,BELONGS_TO_CATEGORY
6596,sketching,BELONGS_TO_CATEGORY
6597,sketching,BELONGS_TO_CATEGORY
6598,traditional_chinese_painting,BELONGS_TO_CATEGORY
6599,oil_painting,BELONGS_TO_CATEGORY
6600,oil_painting,BELONGS_TO_CATEGORY
6601,traditional_chinese_painting,BELONGS_TO_CATEGORY
6602,traditional_chinese_painting,BELONGS_TO_CATEGORY
6603,oil_painting,BELONGS_TO_CATEGORY
6604,oil_painting,BELONGS_TO_CATEGORY
6605,traditional_chinese_painting,BELONGS_TO_CATEGORY
6606,traditional_chinese_painting,BELONGS_TO_CATEGORY
6607,sketching,BELONGS_TO_CATEGORY
6608,traditional_chinese_painting,BELONGS_TO_CATEGORY
6609,oil_painting,BELONGS_TO_CATEGORY
6610,oil_painting,BELONGS_TO_CATEGORY
6611,traditional_chinese_painting,BELONGS_TO_CATEGORY
6612,oil_painting,BELONGS_TO_CATEGORY
6613,oil_painting,BELONGS_TO_CATEGORY
6614,sketching,BELONGS_TO_CATEGORY
6615,sketching,BELONGS_TO_CATEGORY
6616,oil_painting,BELONGS_TO_CATEGORY
6617,sketching,BELONGS_TO_CATEGORY
6618,oil_painting,BELONGS_TO_CATEGORY
6619,oil_painting,BELONGS_TO_CATEGORY
6620,oil_painting,BELONGS_TO_CATEGORY
6621,oil_painting,BELONGS_TO_CATEGORY
6622,traditional_chinese_painting,BELONGS_TO_CATEGORY
6623,oil_painting,BELONGS_TO_CATEGORY
6624,oil_painting,BELONGS_TO_CATEGORY
6625,sketching,BELONGS_TO_CATEGORY
6626,oil_painting,BELONGS_TO_CATEGORY
6627,sketching,BELONGS_TO_CATEGORY
6628,oil_painting,BELONGS_TO_CATEGORY
6629,traditional_chinese_painting,BELONGS_TO_CATEGORY
6630,traditional_chinese_painting,BELONGS_TO_CATEGORY
6631,sketching,BELONGS_TO_CATEGORY
6632,oil_painting,BELONGS_TO_CATEGORY
6633,sketching,BELONGS_TO_CATEGORY
6634,sketching,BELONGS_TO_CATEGORY
6635,oil_painting,BELONGS_TO_CATEGORY
6636,sketching,BELONGS_TO_CATEGORY
6637,traditional_chinese_painting,BELONGS_TO_CATEGORY
6638,traditional_chinese_painting,BELONGS_TO_CATEGORY
6639,traditional_chinese_painting,BELONGS_TO_CATEGORY
6640,oil_painting,BELONGS_TO_CATEGORY
6641,sketching,BELONGS_TO_CATEGORY
6642,oil_painting,BELONGS_TO_CATEGORY
6643,oil_painting,BELONGS_TO_CATEGORY
6644,oil_painting,BELONGS_TO_CATEGORY
6645,oil_painting,BELONGS_TO_CATEGORY
6646,sketching,BELONGS_TO_CATEGORY
6647,traditional_chinese_painting,BELONGS_TO_CATEGORY
6648,sketching,BELONGS_TO_CATEGORY
6649,traditional_chinese_painting,BELONGS_TO_CATEGORY
6650,traditional_chinese_painting,BELONGS_TO_CATEGORY
6651,traditional_chinese_painting,BELONGS_TO_CATEGORY
6652,oil_painting,BELONGS_TO_CATEGORY
6653,sketching,BELONGS_TO_CATEGORY
6654,oil_painting,BELONGS_TO_CATEGORY
6655,traditional_chinese_painting,BELONGS_TO_CATEGORY
6656,sketching,BELONGS_TO_CATEGORY
6657,oil_painting,BELONGS_TO_CATEGORY
6658,traditional_chinese_painting,BELONGS_TO_CATEGORY
6659,sketching,BELONGS_TO_CATEGORY
6660,sketching,BELONGS_TO_CATEGORY
6661,oil_painting,BELONGS_TO_CATEGORY
6662,traditional_chinese_painting,BELONGS_TO_CATEGORY
6663,sketching,BELONGS_TO_CATEGORY
6664,sketching,BELONGS_TO_CATEGORY
6665,sketching,BELONGS_TO_CATEGORY
6666,sketching,BELONGS_TO_CATEGORY
6667,oil_painting,BELONGS_TO_CATEGORY
6668,sketching,BELONGS_TO_CATEGORY
6669,traditional_chinese_painting,BELONGS_TO_CATEGORY
6670,oil_painting,BELONGS_TO_CATEGORY
6671,sketching,BELONGS_TO_CATEGORY
6672,traditional_chinese_painting,BELONGS_TO_CATEGORY
6673,sketching,BELONGS_TO_CATEGORY
6674,traditional_chinese_painting,BELONGS_TO_CATEGORY
6675,oil_painting,BELONGS_TO_CATEGORY
6676,traditional_chinese_painting,BELONGS_TO_CATEGORY
6677,oil_painting,BELONGS_TO_CATEGORY
6678,sketching,BELONGS_TO_CATEGORY
6679,sketching,BELONGS_TO_CATEGORY
6680,traditional_chinese_painting,BELONGS_TO_CATEGORY
6681,traditional_chinese_painting,BELONGS_TO_CATEGORY
6682,oil_painting,BELONGS_TO_CATEGORY
6683,traditional_chinese_painting,BELONGS_TO_CATEGORY
6684,sketching,BELONGS_TO_CATEGORY
6685,oil_painting,BELONGS_TO_CATEGORY
6686,traditional_chinese_painting,BELONGS_TO_CATEGORY
6687,traditional_chinese_painting,BELONGS_TO_CATEGORY
6688,oil_painting,BELONGS_TO_CATEGORY
6689,sketching,BELONGS_TO_CATEGORY
6690,sketching,BELONGS_TO_CATEGORY
6691,oil_painting,BELONGS_TO_CATEGORY
6692,traditional_chinese_painting,BELONGS_TO_CATEGORY
6693,oil_painting,BELONGS_TO_CATEGORY
6694,sketching,BELONGS_TO_CATEGORY
6695,sketching,BELONGS_TO_CATEGORY
6696,oil_painting,BELONGS_TO_CATEGORY
6697,oil_painting,BELONGS_TO_CATEGORY
6698,sketching,BELONGS_TO_CATEGORY
6699,oil_painting,BELONGS_TO_CATEGORY
6700,sketching,BELONGS_TO_CATEGORY
6701,sketching,BELONGS_TO_CATEGORY
6702,oil_painting,BELONGS_TO_CATEGORY
6703,traditional_chinese_painting,BELONGS_TO_CATEGORY
6704,traditional_chinese_painting,BELONGS_TO_CATEGORY
6705,traditional_chinese_painting,BELONGS_TO_CATEGORY
6706,oil_painting,BELONGS_TO_CATEGORY
6707,oil_painting,BELONGS_TO_CATEGORY
6708,traditional_chinese_painting,BELONGS_TO_CATEGORY
6709,oil_painting,BELONGS_TO_CATEGORY
6710,sketching,BELONGS_TO_CATEGORY
6711,traditional_chinese_painting,BELONGS_TO_CATEGORY
6712,traditional_chinese_painting,BELONGS_TO_CATEGORY
6713,oil_painting,BELONGS_TO_CATEGORY
6714,sketching,BELONGS_TO_CATEGORY
6715,oil_painting,BELONGS_TO_CATEGORY
6716,oil_painting,BELONGS_TO_CATEGORY
6717,oil_painting,BELONGS_TO_CATEGORY
6718,sketching,BELONGS_TO_CATEGORY
6719,sketching,BELONGS_TO_CATEGORY
6720,sketching,BELONGS_TO_CATEGORY
6721,oil_painting,BELONGS_TO_CATEGORY
6722,oil_painting,BELONGS_TO_CATEGORY
6723,traditional_chinese_painting,BELONGS_TO_CATEGORY
6724,oil_painting,BELONGS_TO_CATEGORY
6725,traditional_chinese_painting,BELONGS_TO_CATEGORY
6726,sketching,BELONGS_TO_CATEGORY
6727,traditional_chinese_painting,BELONGS_TO_CATEGORY
6728,traditional_chinese_painting,BELONGS_TO_CATEGORY
6729,sketching,BELONGS_TO_CATEGORY
6730,sketching,BELONGS_TO_CATEGORY
6731,sketching,BELONGS_TO_CATEGORY
6732,traditional_chinese_painting,BELONGS_TO_CATEGORY
6733,traditional_chinese_painting,BELONGS_TO_CATEGORY
6734,sketching,BELONGS_TO_CATEGORY
6735,sketching,BELONGS_TO_CATEGORY
6736,sketching,BELONGS_TO_CATEGORY
6737,oil_painting,BELONGS_TO_CATEGORY
6738,sketching,BELONGS_TO_CATEGORY
6739,oil_painting,BELONGS_TO_CATEGORY
