artwork,style,:TYPE
5815,romanticism,BELONGS_TO_STYLE
5816,freehand,BELONGS_TO_STYLE
5817,romanticism,BELONGS_TO_STYLE
5818,romanticism,BELONGS_TO_STYLE
5819,symbolism,BELONGS_TO_STYLE
5820,symbolism,BELONGS_TO_STYLE
5821,meticulous,BELONGS_TO_STYLE
5822,romanticism,BELONGS_TO_STYLE
5823,meticulous,BELONGS_TO_STYLE
5824,romanticism,BELONGS_TO_STYLE
5825,classicism,BELONGS_TO_STYLE
5826,symbolism,BELONGS_TO_STYLE
5827,symbolism,BELONGS_TO_STYLE
5828,symbolism,BELONGS_TO_STYLE
5829,meticulous,BELONGS_TO_STYLE
5830,symbolism,BELONGS_TO_STYLE
5831,symbolism,BELONGS_TO_STYLE
5832,classicism,BELONGS_TO_STYLE
5833,meticulous,BELONGS_TO_STYLE
5834,symbolism,BELONGS_TO_STYLE
5835,romanticism,BELONGS_TO_STYLE
5836,symbolism,BELONGS_TO_STYLE
5837,freehand,BELONGS_TO_STYLE
5838,classicism,BELONGS_TO_STYLE
5839,classicism,BELONGS_TO_STYLE
5840,classicism,BELONGS_TO_STYLE
5841,classicism,BELONGS_TO_STYLE
5842,classicism,BELONGS_TO_STYLE
5843,symbolism,BELONGS_TO_STYLE
5844,romanticism,BELONGS_TO_STYLE
5845,romanticism,BELONGS_TO_STYLE
5846,freehand,BELONGS_TO_STYLE
5847,classicism,BELONGS_TO_STYLE
5848,symbolism,BELONGS_TO_STYLE
5849,freehand,BELONGS_TO_STYLE
5850,classicism,BELONGS_TO_STYLE
5851,symbolism,BELONGS_TO_STYLE
5852,symbolism,BELONGS_TO_STYLE
5853,romanticism,BELONGS_TO_STYLE
5854,freehand,BELONGS_TO_STYLE
5855,symbolism,BELONGS_TO_STYLE
5856,freehand,BELONGS_TO_STYLE
5857,romanticism,BELONGS_TO_STYLE
5858,classicism,BELONGS_TO_STYLE
5859,meticulous,BELONGS_TO_STYLE
5860,freehand,BELONGS_TO_STYLE
5861,classicism,BELONGS_TO_STYLE
5862,romanticism,BELONGS_TO_STYLE
5863,classicism,BELONGS_TO_STYLE
5864,symbolism,BELONGS_TO_STYLE
5865,meticulous,BELONGS_TO_STYLE
5866,classicism,BELONGS_TO_STYLE
5867,classicism,BELONGS_TO_STYLE
5868,classicism,BELONGS_TO_STYLE
5869,symbolism,BELONGS_TO_STYLE
5870,romanticism,BELONGS_TO_STYLE
5871,classicism,BELONGS_TO_STYLE
5872,classicism,BELONGS_TO_STYLE
5873,meticulous,BELONGS_TO_STYLE
5874,classicism,BELONGS_TO_STYLE
5875,meticulous,BELONGS_TO_STYLE
5876,meticulous,BELONGS_TO_STYLE
5877,meticulous,BELONGS_TO_STYLE
5878,romanticism,BELONGS_TO_STYLE
5879,freehand,BELONGS_TO_STYLE
5880,freehand,BELONGS_TO_STYLE
5881,romanticism,BELONGS_TO_STYLE
5882,romanticism,BELONGS_TO_STYLE
5883,romanticism,BELONGS_TO_STYLE
5884,romanticism,BELONGS_TO_STYLE
5885,symbolism,BELONGS_TO_STYLE
5886,romanticism,BELONGS_TO_STYLE
5887,freehand,BELONGS_TO_STYLE
5888,classicism,BELONGS_TO_STYLE
5889,symbolism,BELONGS_TO_STYLE
5890,romanticism,BELONGS_TO_STYLE
5891,classicism,BELONGS_TO_STYLE
5892,symbolism,BELONGS_TO_STYLE
5893,romanticism,BELONGS_TO_STYLE
5894,symbolism,BELONGS_TO_STYLE
5895,classicism,BELONGS_TO_STYLE
5896,classicism,BELONGS_TO_STYLE
5897,romanticism,BELONGS_TO_STYLE
5898,romanticism,BELONGS_TO_STYLE
5899,freehand,BELONGS_TO_STYLE
5900,freehand,BELONGS_TO_STYLE
5901,romanticism,BELONGS_TO_STYLE
5902,classicism,BELONGS_TO_STYLE
5903,romanticism,BELONGS_TO_STYLE
5904,romanticism,BELONGS_TO_STYLE
5905,freehand,BELONGS_TO_STYLE
5906,classicism,BELONGS_TO_STYLE
5907,symbolism,BELONGS_TO_STYLE
5908,classicism,BELONGS_TO_STYLE
5909,romanticism,BELONGS_TO_STYLE
5910,symbolism,BELONGS_TO_STYLE
5911,meticulous,BELONGS_TO_STYLE
5912,symbolism,BELONGS_TO_STYLE
5913,classicism,BELONGS_TO_STYLE
5914,classicism,BELONGS_TO_STYLE
5915,symbolism,BELONGS_TO_STYLE
5916,classicism,BELONGS_TO_STYLE
5917,classicism,BELONGS_TO_STYLE
5918,romanticism,BELONGS_TO_STYLE
5919,classicism,BELONGS_TO_STYLE
5920,romanticism,BELONGS_TO_STYLE
5921,symbolism,BELONGS_TO_STYLE
5922,romanticism,BELONGS_TO_STYLE
5923,classicism,BELONGS_TO_STYLE
5924,romanticism,BELONGS_TO_STYLE
5925,symbolism,BELONGS_TO_STYLE
5926,romanticism,BELONGS_TO_STYLE
5927,freehand,BELONGS_TO_STYLE
5928,classicism,BELONGS_TO_STYLE
5929,romanticism,BELONGS_TO_STYLE
5930,romanticism,BELONGS_TO_STYLE
5931,meticulous,BELONGS_TO_STYLE
5932,meticulous,BELONGS_TO_STYLE
5933,freehand,BELONGS_TO_STYLE
5934,symbolism,BELONGS_TO_STYLE
5935,romanticism,BELONGS_TO_STYLE
5936,symbolism,BELONGS_TO_STYLE
5937,romanticism,BELONGS_TO_STYLE
5938,freehand,BELONGS_TO_STYLE
5939,classicism,BELONGS_TO_STYLE
5940,classicism,BELONGS_TO_STYLE
5941,romanticism,BELONGS_TO_STYLE
5942,classicism,BELONGS_TO_STYLE
5943,symbolism,BELONGS_TO_STYLE
5944,classicism,BELONGS_TO_STYLE
5945,classicism,BELONGS_TO_STYLE
5946,classicism,BELONGS_TO_STYLE
5947,freehand,BELONGS_TO_STYLE
5948,freehand,BELONGS_TO_STYLE
5949,classicism,BELONGS_TO_STYLE
5950,romanticism,BELONGS_TO_STYLE
5951,meticulous,BELONGS_TO_STYLE
5952,freehand,BELONGS_TO_STYLE
5953,symbolism,BELONGS_TO_STYLE
5954,meticulous,BELONGS_TO_STYLE
5955,classicism,BELONGS_TO_STYLE
5956,freehand,BELONGS_TO_STYLE
5957,symbolism,BELONGS_TO_STYLE
5958,symbolism,BELONGS_TO_STYLE
5959,symbolism,BELONGS_TO_STYLE
5960,symbolism,BELONGS_TO_STYLE
5961,romanticism,BELONGS_TO_STYLE
5962,romanticism,BELONGS_TO_STYLE
5963,symbolism,BELONGS_TO_STYLE
5964,freehand,BELONGS_TO_STYLE
5965,meticulous,BELONGS_TO_STYLE
5966,symbolism,BELONGS_TO_STYLE
5967,classicism,BELONGS_TO_STYLE
5968,meticulous,BELONGS_TO_STYLE
5969,freehand,BELONGS_TO_STYLE
5970,romanticism,BELONGS_TO_STYLE
5971,romanticism,BELONGS_TO_STYLE
5972,classicism,BELONGS_TO_STYLE
5973,romanticism,BELONGS_TO_STYLE
5974,freehand,BELONGS_TO_STYLE
5975,freehand,BELONGS_TO_STYLE
5976,symbolism,BELONGS_TO_STYLE
5977,classicism,BELONGS_TO_STYLE
5978,freehand,BELONGS_TO_STYLE
5979,freehand,BELONGS_TO_STYLE
5980,classicism,BELONGS_TO_STYLE
5981,freehand,BELONGS_TO_STYLE
5982,symbolism,BELONGS_TO_STYLE
5983,freehand,BELONGS_TO_STYLE
5984,symbolism,BELONGS_TO_STYLE
5985,symbolism,BELONGS_TO_STYLE
5986,freehand,BELONGS_TO_STYLE
5987,classicism,BELONGS_TO_STYLE
5988,symbolism,BELONGS_TO_STYLE
5989,romanticism,BELONGS_TO_STYLE
5990,meticulous,BELONGS_TO_STYLE
5991,classicism,BELONGS_TO_STYLE
5992,freehand,BELONGS_TO_STYLE
5993,romanticism,BELONGS_TO_STYLE
5994,classicism,BELONGS_TO_STYLE
5995,meticulous,BELONGS_TO_STYLE
5996,romanticism,BELONGS_TO_STYLE
5997,romanticism,BELONGS_TO_STYLE
5998,freehand,BELONGS_TO_STYLE
5999,meticulous,BELONGS_TO_STYLE
6000,freehand,BELONGS_TO_STYLE
6001,romanticism,BELONGS_TO_STYLE
6002,classicism,BELONGS_TO_STYLE
6003,meticulous,BELONGS_TO_STYLE
6004,romanticism,BELONGS_TO_STYLE
6005,classicism,BELONGS_TO_STYLE
6006,symbolism,BELONGS_TO_STYLE
6007,symbolism,BELONGS_TO_STYLE
6008,symbolism,BELONGS_TO_STYLE
6009,symbolism,BELONGS_TO_STYLE
6010,romanticism,BELONGS_TO_STYLE
6011,symbolism,BELONGS_TO_STYLE
6012,classicism,BELONGS_TO_STYLE
6013,meticulous,BELONGS_TO_STYLE
6014,romanticism,BELONGS_TO_STYLE
6015,classicism,BELONGS_TO_STYLE
6016,romanticism,BELONGS_TO_STYLE
6017,classicism,BELONGS_TO_STYLE
6018,meticulous,BELONGS_TO_STYLE
6019,romanticism,BELONGS_TO_STYLE
6020,symbolism,BELONGS_TO_STYLE
6021,classicism,BELONGS_TO_STYLE
6022,romanticism,BELONGS_TO_STYLE
6023,freehand,BELONGS_TO_STYLE
6024,classicism,BELONGS_TO_STYLE
6025,classicism,BELONGS_TO_STYLE
6026,symbolism,BELONGS_TO_STYLE
6027,romanticism,BELONGS_TO_STYLE
6028,classicism,BELONGS_TO_STYLE
6029,classicism,BELONGS_TO_STYLE
6030,classicism,BELONGS_TO_STYLE
6031,meticulous,BELONGS_TO_STYLE
6032,symbolism,BELONGS_TO_STYLE
6033,classicism,BELONGS_TO_STYLE
6034,romanticism,BELONGS_TO_STYLE
6035,classicism,BELONGS_TO_STYLE
6036,symbolism,BELONGS_TO_STYLE
6037,freehand,BELONGS_TO_STYLE
6038,romanticism,BELONGS_TO_STYLE
6039,meticulous,BELONGS_TO_STYLE
6040,romanticism,BELONGS_TO_STYLE
6041,classicism,BELONGS_TO_STYLE
6042,romanticism,BELONGS_TO_STYLE
6043,romanticism,BELONGS_TO_STYLE
6044,romanticism,BELONGS_TO_STYLE
6045,romanticism,BELONGS_TO_STYLE
6046,classicism,BELONGS_TO_STYLE
6047,romanticism,BELONGS_TO_STYLE
6048,symbolism,BELONGS_TO_STYLE
6049,classicism,BELONGS_TO_STYLE
6050,freehand,BELONGS_TO_STYLE
6051,romanticism,BELONGS_TO_STYLE
6052,meticulous,BELONGS_TO_STYLE
6053,romanticism,BELONGS_TO_STYLE
6054,classicism,BELONGS_TO_STYLE
6055,symbolism,BELONGS_TO_STYLE
6056,romanticism,BELONGS_TO_STYLE
6057,classicism,BELONGS_TO_STYLE
6058,symbolism,BELONGS_TO_STYLE
6059,romanticism,BELONGS_TO_STYLE
6060,romanticism,BELONGS_TO_STYLE
6061,classicism,BELONGS_TO_STYLE
6062,freehand,BELONGS_TO_STYLE
6063,symbolism,BELONGS_TO_STYLE
6064,romanticism,BELONGS_TO_STYLE
6065,classicism,BELONGS_TO_STYLE
6066,romanticism,BELONGS_TO_STYLE
6067,romanticism,BELONGS_TO_STYLE
6068,meticulous,BELONGS_TO_STYLE
6069,romanticism,BELONGS_TO_STYLE
6070,symbolism,BELONGS_TO_STYLE
6071,classicism,BELONGS_TO_STYLE
6072,classicism,BELONGS_TO_STYLE
6073,meticulous,BELONGS_TO_STYLE
6074,classicism,BELONGS_TO_STYLE
6075,classicism,BELONGS_TO_STYLE
6076,symbolism,BELONGS_TO_STYLE
6077,symbolism,BELONGS_TO_STYLE
6078,classicism,BELONGS_TO_STYLE
6079,classicism,BELONGS_TO_STYLE
6080,meticulous,BELONGS_TO_STYLE
6081,classicism,BELONGS_TO_STYLE
6082,classicism,BELONGS_TO_STYLE
6083,classicism,BELONGS_TO_STYLE
6084,meticulous,BELONGS_TO_STYLE
6085,symbolism,BELONGS_TO_STYLE
6086,classicism,BELONGS_TO_STYLE
6087,classicism,BELONGS_TO_STYLE
6088,romanticism,BELONGS_TO_STYLE
6089,meticulous,BELONGS_TO_STYLE
6090,symbolism,BELONGS_TO_STYLE
6091,meticulous,BELONGS_TO_STYLE
6092,freehand,BELONGS_TO_STYLE
6093,meticulous,BELONGS_TO_STYLE
6094,freehand,BELONGS_TO_STYLE
6095,romanticism,BELONGS_TO_STYLE
6096,romanticism,BELONGS_TO_STYLE
6097,meticulous,BELONGS_TO_STYLE
6098,meticulous,BELONGS_TO_STYLE
6099,classicism,BELONGS_TO_STYLE
6100,romanticism,BELONGS_TO_STYLE
6101,symbolism,BELONGS_TO_STYLE
6102,classicism,BELONGS_TO_STYLE
6103,classicism,BELONGS_TO_STYLE
6104,romanticism,BELONGS_TO_STYLE
6105,meticulous,BELONGS_TO_STYLE
6106,symbolism,BELONGS_TO_STYLE
6107,classicism,BELONGS_TO_STYLE
6108,symbolism,BELONGS_TO_STYLE
6109,classicism,BELONGS_TO_STYLE
6110,meticulous,BELONGS_TO_STYLE
6111,romanticism,BELONGS_TO_STYLE
6112,symbolism,BELONGS_TO_STYLE
6113,freehand,BELONGS_TO_STYLE
6114,meticulous,BELONGS_TO_STYLE
6115,symbolism,BELONGS_TO_STYLE
6116,meticulous,BELONGS_TO_STYLE
6117,classicism,BELONGS_TO_STYLE
6118,classicism,BELONGS_TO_STYLE
6119,meticulous,BELONGS_TO_STYLE
6120,classicism,BELONGS_TO_STYLE
6121,symbolism,BELONGS_TO_STYLE
6122,romanticism,BELONGS_TO_STYLE
6123,meticulous,BELONGS_TO_STYLE
6124,symbolism,BELONGS_TO_STYLE
6125,freehand,BELONGS_TO_STYLE
6126,symbolism,BELONGS_TO_STYLE
6127,freehand,BELONGS_TO_STYLE
6128,symbolism,BELONGS_TO_STYLE
6129,classicism,BELONGS_TO_STYLE
6130,romanticism,BELONGS_TO_STYLE
6131,symbolism,BELONGS_TO_STYLE
6132,classicism,BELONGS_TO_STYLE
6133,symbolism,BELONGS_TO_STYLE
6134,classicism,BELONGS_TO_STYLE
6135,meticulous,BELONGS_TO_STYLE
6136,meticulous,BELONGS_TO_STYLE
6137,freehand,BELONGS_TO_STYLE
6138,symbolism,BELONGS_TO_STYLE
6139,romanticism,BELONGS_TO_STYLE
6140,romanticism,BELONGS_TO_STYLE
6141,classicism,BELONGS_TO_STYLE
6142,classicism,BELONGS_TO_STYLE
6143,romanticism,BELONGS_TO_STYLE
6144,romanticism,BELONGS_TO_STYLE
6145,symbolism,BELONGS_TO_STYLE
6146,romanticism,BELONGS_TO_STYLE
6147,classicism,BELONGS_TO_STYLE
6148,meticulous,BELONGS_TO_STYLE
6149,classicism,BELONGS_TO_STYLE
6150,classicism,BELONGS_TO_STYLE
6151,symbolism,BELONGS_TO_STYLE
6152,romanticism,BELONGS_TO_STYLE
6153,meticulous,BELONGS_TO_STYLE
6154,classicism,BELONGS_TO_STYLE
6155,classicism,BELONGS_TO_STYLE
6156,symbolism,BELONGS_TO_STYLE
6157,symbolism,BELONGS_TO_STYLE
6158,symbolism,BELONGS_TO_STYLE
6159,freehand,BELONGS_TO_STYLE
6160,classicism,BELONGS_TO_STYLE
6161,freehand,BELONGS_TO_STYLE
6162,meticulous,BELONGS_TO_STYLE
6163,romanticism,BELONGS_TO_STYLE
6164,romanticism,BELONGS_TO_STYLE
6165,symbolism,BELONGS_TO_STYLE
6166,symbolism,BELONGS_TO_STYLE
6167,meticulous,BELONGS_TO_STYLE
6168,symbolism,BELONGS_TO_STYLE
6169,classicism,BELONGS_TO_STYLE
6170,classicism,BELONGS_TO_STYLE
6171,romanticism,BELONGS_TO_STYLE
6172,classicism,BELONGS_TO_STYLE
6173,freehand,BELONGS_TO_STYLE
6174,classicism,BELONGS_TO_STYLE
6175,symbolism,BELONGS_TO_STYLE
6176,symbolism,BELONGS_TO_STYLE
6177,meticulous,BELONGS_TO_STYLE
6178,symbolism,BELONGS_TO_STYLE
6179,classicism,BELONGS_TO_STYLE
6180,symbolism,BELONGS_TO_STYLE
6181,symbolism,BELONGS_TO_STYLE
6182,romanticism,BELONGS_TO_STYLE
6183,classicism,BELONGS_TO_STYLE
6184,classicism,BELONGS_TO_STYLE
6185,meticulous,BELONGS_TO_STYLE
6186,symbolism,BELONGS_TO_STYLE
6187,romanticism,BELONGS_TO_STYLE
6188,symbolism,BELONGS_TO_STYLE
6189,romanticism,BELONGS_TO_STYLE
6190,symbolism,BELONGS_TO_STYLE
6191,meticulous,BELONGS_TO_STYLE
6192,romanticism,BELONGS_TO_STYLE
6193,romanticism,BELONGS_TO_STYLE
6194,freehand,BELONGS_TO_STYLE
6195,symbolism,BELONGS_TO_STYLE
6196,classicism,BELONGS_TO_STYLE
6197,symbolism,BELONGS_TO_STYLE
6198,symbolism,BELONGS_TO_STYLE
6199,romanticism,BELONGS_TO_STYLE
6200,romanticism,BELONGS_TO_STYLE
6201,classicism,BELONGS_TO_STYLE
6202,romanticism,BELONGS_TO_STYLE
6203,symbolism,BELONGS_TO_STYLE
6204,symbolism,BELONGS_TO_STYLE
6205,romanticism,BELONGS_TO_STYLE
6206,romanticism,BELONGS_TO_STYLE
6207,symbolism,BELONGS_TO_STYLE
6208,romanticism,BELONGS_TO_STYLE
6209,classicism,BELONGS_TO_STYLE
6210,classicism,BELONGS_TO_STYLE
6211,freehand,BELONGS_TO_STYLE
6212,meticulous,BELONGS_TO_STYLE
6213,romanticism,BELONGS_TO_STYLE
6214,symbolism,BELONGS_TO_STYLE
6215,classicism,BELONGS_TO_STYLE
6216,classicism,BELONGS_TO_STYLE
6217,classicism,BELONGS_TO_STYLE
6218,romanticism,BELONGS_TO_STYLE
6219,meticulous,BELONGS_TO_STYLE
6220,symbolism,BELONGS_TO_STYLE
6221,freehand,BELONGS_TO_STYLE
6222,romanticism,BELONGS_TO_STYLE
6223,romanticism,BELONGS_TO_STYLE
6224,freehand,BELONGS_TO_STYLE
6225,romanticism,BELONGS_TO_STYLE
6226,meticulous,BELONGS_TO_STYLE
6227,classicism,BELONGS_TO_STYLE
6228,symbolism,BELONGS_TO_STYLE
6229,symbolism,BELONGS_TO_STYLE
6230,classicism,BELONGS_TO_STYLE
6231,symbolism,BELONGS_TO_STYLE
6232,romanticism,BELONGS_TO_STYLE
6233,meticulous,BELONGS_TO_STYLE
6234,freehand,BELONGS_TO_STYLE
6235,symbolism,BELONGS_TO_STYLE
6236,classicism,BELONGS_TO_STYLE
6237,classicism,BELONGS_TO_STYLE
6238,symbolism,BELONGS_TO_STYLE
6239,freehand,BELONGS_TO_STYLE
6240,freehand,BELONGS_TO_STYLE
6241,symbolism,BELONGS_TO_STYLE
6242,classicism,BELONGS_TO_STYLE
6243,symbolism,BELONGS_TO_STYLE
6244,romanticism,BELONGS_TO_STYLE
6245,classicism,BELONGS_TO_STYLE
6246,freehand,BELONGS_TO_STYLE
6247,classicism,BELONGS_TO_STYLE
6248,meticulous,BELONGS_TO_STYLE
6249,freehand,BELONGS_TO_STYLE
6250,symbolism,BELONGS_TO_STYLE
6251,meticulous,BELONGS_TO_STYLE
6252,symbolism,BELONGS_TO_STYLE
6253,classicism,BELONGS_TO_STYLE
6254,classicism,BELONGS_TO_STYLE
6255,romanticism,BELONGS_TO_STYLE
6256,freehand,BELONGS_TO_STYLE
6257,meticulous,BELONGS_TO_STYLE
6258,freehand,BELONGS_TO_STYLE
6259,symbolism,BELONGS_TO_STYLE
6260,classicism,BELONGS_TO_STYLE
6261,symbolism,BELONGS_TO_STYLE
6262,symbolism,BELONGS_TO_STYLE
6263,classicism,BELONGS_TO_STYLE
6264,freehand,BELONGS_TO_STYLE
6265,meticulous,BELONGS_TO_STYLE
6266,symbolism,BELONGS_TO_STYLE
6267,romanticism,BELONGS_TO_STYLE
6268,freehand,BELONGS_TO_STYLE
6269,classicism,BELONGS_TO_STYLE
6270,classicism,BELONGS_TO_STYLE
6271,meticulous,BELONGS_TO_STYLE
6272,freehand,BELONGS_TO_STYLE
6273,symbolism,BELONGS_TO_STYLE
6274,classicism,BELONGS_TO_STYLE
6275,romanticism,BELONGS_TO_STYLE
6276,classicism,BELONGS_TO_STYLE
6277,meticulous,BELONGS_TO_STYLE
6278,romanticism,BELONGS_TO_STYLE
6279,meticulous,BELONGS_TO_STYLE
6280,classicism,BELONGS_TO_STYLE
6281,classicism,BELONGS_TO_STYLE
6282,romanticism,BELONGS_TO_STYLE
6283,classicism,BELONGS_TO_STYLE
6284,classicism,BELONGS_TO_STYLE
6285,meticulous,BELONGS_TO_STYLE
6286,classicism,BELONGS_TO_STYLE
6287,symbolism,BELONGS_TO_STYLE
6288,romanticism,BELONGS_TO_STYLE
6289,classicism,BELONGS_TO_STYLE
6290,freehand,BELONGS_TO_STYLE
6291,symbolism,BELONGS_TO_STYLE
6292,classicism,BELONGS_TO_STYLE
6293,classicism,BELONGS_TO_STYLE
6294,classicism,BELONGS_TO_STYLE
6295,symbolism,BELONGS_TO_STYLE
6296,romanticism,BELONGS_TO_STYLE
6297,meticulous,BELONGS_TO_STYLE
6298,freehand,BELONGS_TO_STYLE
6299,romanticism,BELONGS_TO_STYLE
6300,romanticism,BELONGS_TO_STYLE
6301,freehand,BELONGS_TO_STYLE
6302,romanticism,BELONGS_TO_STYLE
6303,romanticism,BELONGS_TO_STYLE
6304,classicism,BELONGS_TO_STYLE
6305,symbolism,BELONGS_TO_STYLE
6306,meticulous,BELONGS_TO_STYLE
6307,meticulous,BELONGS_TO_STYLE
6308,freehand,BELONGS_TO_STYLE
6309,freehand,BELONGS_TO_STYLE
6310,symbolism,BELONGS_TO_STYLE
6311,classicism,BELONGS_TO_STYLE
6312,symbolism,BELONGS_TO_STYLE
6313,symbolism,BELONGS_TO_STYLE
6314,romanticism,BELONGS_TO_STYLE
6315,classicism,BELONGS_TO_STYLE
6316,romanticism,BELONGS_TO_STYLE
6317,symbolism,BELONGS_TO_STYLE
6318,meticulous,BELONGS_TO_STYLE
6319,freehand,BELONGS_TO_STYLE
6320,romanticism,BELONGS_TO_STYLE
6321,romanticism,BELONGS_TO_STYLE
6322,romanticism,BELONGS_TO_STYLE
6323,symbolism,BELONGS_TO_STYLE
6324,classicism,BELONGS_TO_STYLE
6325,romanticism,BELONGS_TO_STYLE
6326,meticulous,BELONGS_TO_STYLE
6327,romanticism,BELONGS_TO_STYLE
6328,freehand,BELONGS_TO_STYLE
6329,romanticism,BELONGS_TO_STYLE
6330,classicism,BELONGS_TO_STYLE
6331,classicism,BELONGS_TO_STYLE
6332,symbolism,BELONGS_TO_STYLE
6333,meticulous,BELONGS_TO_STYLE
6334,meticulous,BELONGS_TO_STYLE
6335,classicism,BELONGS_TO_STYLE
6336,symbolism,BELONGS_TO_STYLE
6337,romanticism,BELONGS_TO_STYLE
6338,symbolism,BELONGS_TO_STYLE
6339,romanticism,BELONGS_TO_STYLE
6340,meticulous,BELONGS_TO_STYLE
6341,romanticism,BELONGS_TO_STYLE
6342,symbolism,BELONGS_TO_STYLE
6343,meticulous,BELONGS_TO_STYLE
6344,classicism,BELONGS_TO_STYLE
6345,romanticism,BELONGS_TO_STYLE
6346,romanticism,BELONGS_TO_STYLE
6347,classicism,BELONGS_TO_STYLE
6348,romanticism,BELONGS_TO_STYLE
6349,romanticism,BELONGS_TO_STYLE
6350,freehand,BELONGS_TO_STYLE
6351,romanticism,BELONGS_TO_STYLE
6352,symbolism,BELONGS_TO_STYLE
6353,symbolism,BELONGS_TO_STYLE
6354,symbolism,BELONGS_TO_STYLE
6355,meticulous,BELONGS_TO_STYLE
6356,romanticism,BELONGS_TO_STYLE
6357,symbolism,BELONGS_TO_STYLE
6358,classicism,BELONGS_TO_STYLE
6359,romanticism,BELONGS_TO_STYLE
6360,romanticism,BELONGS_TO_STYLE
6361,classicism,BELONGS_TO_STYLE
6362,meticulous,BELONGS_TO_STYLE
6363,romanticism,BELONGS_TO_STYLE
6364,meticulous,BELONGS_TO_STYLE
6365,romanticism,BELONGS_TO_STYLE
6366,classicism,BELONGS_TO_STYLE
6367,classicism,BELONGS_TO_STYLE
6368,symbolism,BELONGS_TO_STYLE
6369,meticulous,BELONGS_TO_STYLE
6370,freehand,BELONGS_TO_STYLE
6371,romanticism,BELONGS_TO_STYLE
6372,symbolism,BELONGS_TO_STYLE
6373,meticulous,BELONGS_TO_STYLE
6374,meticulous,BELONGS_TO_STYLE
6375,romanticism,BELONGS_TO_STYLE
6376,symbolism,BELONGS_TO_STYLE
6377,meticulous,BELONGS_TO_STYLE
6378,classicism,BELONGS_TO_STYLE
6379,meticulous,BELONGS_TO_STYLE
6380,symbolism,BELONGS_TO_STYLE
6381,symbolism,BELONGS_TO_STYLE
6382,classicism,BELONGS_TO_STYLE
6383,symbolism,BELONGS_TO_STYLE
6384,romanticism,BELONGS_TO_STYLE
6385,classicism,BELONGS_TO_STYLE
6386,classicism,BELONGS_TO_STYLE
6387,symbolism,BELONGS_TO_STYLE
6388,meticulous,BELONGS_TO_STYLE
6389,romanticism,BELONGS_TO_STYLE
6390,symbolism,BELONGS_TO_STYLE
6391,classicism,BELONGS_TO_STYLE
6392,romanticism,BELONGS_TO_STYLE
6393,symbolism,BELONGS_TO_STYLE
6394,classicism,BELONGS_TO_STYLE
6395,classicism,BELONGS_TO_STYLE
6396,symbolism,BELONGS_TO_STYLE
6397,classicism,BELONGS_TO_STYLE
6398,romanticism,BELONGS_TO_STYLE
6399,symbolism,BELONGS_TO_STYLE
6400,classicism,BELONGS_TO_STYLE
6401,classicism,BELONGS_TO_STYLE
6402,freehand,BELONGS_TO_STYLE
6403,meticulous,BELONGS_TO_STYLE
6404,symbolism,BELONGS_TO_STYLE
6405,romanticism,BELONGS_TO_STYLE
6406,classicism,BELONGS_TO_STYLE
6407,classicism,BELONGS_TO_STYLE
6408,romanticism,BELONGS_TO_STYLE
6409,classicism,BELONGS_TO_STYLE
6410,romanticism,BELONGS_TO_STYLE
6411,classicism,BELONGS_TO_STYLE
6412,romanticism,BELONGS_TO_STYLE
6413,romanticism,BELONGS_TO_STYLE
6414,freehand,BELONGS_TO_STYLE
6415,meticulous,BELONGS_TO_STYLE
6416,romanticism,BELONGS_TO_STYLE
6417,romanticism,BELONGS_TO_STYLE
6418,freehand,BELONGS_TO_STYLE
6419,symbolism,BELONGS_TO_STYLE
6420,classicism,BELONGS_TO_STYLE
6421,symbolism,BELONGS_TO_STYLE
6422,symbolism,BELONGS_TO_STYLE
6423,freehand,BELONGS_TO_STYLE
6424,symbolism,BELONGS_TO_STYLE
6425,classicism,BELONGS_TO_STYLE
6426,symbolism,BELONGS_TO_STYLE
6427,symbolism,BELONGS_TO_STYLE
6428,classicism,BELONGS_TO_STYLE
6429,symbolism,BELONGS_TO_STYLE
6430,classicism,BELONGS_TO_STYLE
6431,classicism,BELONGS_TO_STYLE
6432,romanticism,BELONGS_TO_STYLE
6433,romanticism,BELONGS_TO_STYLE
6434,romanticism,BELONGS_TO_STYLE
6435,freehand,BELONGS_TO_STYLE
6436,meticulous,BELONGS_TO_STYLE
6437,romanticism,BELONGS_TO_STYLE
6438,symbolism,BELONGS_TO_STYLE
6439,romanticism,BELONGS_TO_STYLE
6440,symbolism,BELONGS_TO_STYLE
6441,meticulous,BELONGS_TO_STYLE
6442,classicism,BELONGS_TO_STYLE
6443,romanticism,BELONGS_TO_STYLE
6444,classicism,BELONGS_TO_STYLE
6445,symbolism,BELONGS_TO_STYLE
6446,meticulous,BELONGS_TO_STYLE
6447,meticulous,BELONGS_TO_STYLE
6448,classicism,BELONGS_TO_STYLE
6449,freehand,BELONGS_TO_STYLE
6450,romanticism,BELONGS_TO_STYLE
6451,symbolism,BELONGS_TO_STYLE
6452,symbolism,BELONGS_TO_STYLE
6453,romanticism,BELONGS_TO_STYLE
6454,symbolism,BELONGS_TO_STYLE
6455,symbolism,BELONGS_TO_STYLE
6456,romanticism,BELONGS_TO_STYLE
6457,romanticism,BELONGS_TO_STYLE
6458,classicism,BELONGS_TO_STYLE
6459,meticulous,BELONGS_TO_STYLE
6460,romanticism,BELONGS_TO_STYLE
